SEQN,RIDAGEYR,RIDRETH3
99679,61,2
99680,62,4
99681,13,3
99682,80,3
99683,80,3
99684,64,6
99685,38,2
99686,40,4
99687,8,3
99688,7,6
99689,28,3
99690,10,4
99691,44,1
99692,3,3
99693,0,1
99694,48,3
99695,37,3
99696,14,2
99697,18,1
99698,74,4
99699,15,1
99700,70,3
99701,1,1
99702,65,4
99703,80,3
99704,3,2
99705,40,2
99706,12,1
99707,51,1
99708,63,2
99709,26,6
99710,30,7
99711,58,6
99712,9,7
99713,14,3
99714,35,3
99715,24,4
99716,35,1
99717,60,4
99718,10,3
99719,60,7
99720,53,6
99721,20,4
99722,2,1
99723,10,7
99724,56,3
99725,1,3
99726,77,3
99727,78,3
99728,15,2
99729,10,7
99730,9,4
99731,4,4
99732,13,3
99733,3,7
99734,8,6
99735,15,7
99736,62,4
99737,14,4
99738,7,4
99739,17,4
99740,64,3
99741,80,3
99742,79,7
99743,80,3
99744,51,3
99745,33,6
99746,2,3
99747,80,3
99748,0,3
99749,33,4
99750,0,1
99751,27,3
99752,1,4
99753,9,4
99754,36,3
99755,0,3
99756,5,1
99757,18,2
99758,80,3
99759,50,1
99760,67,4
99761,20,2
99762,55,1
99763,54,1
99764,14,1
99765,46,1
99766,49,6
99767,2,3
99768,28,3
99769,15,2
99770,16,7
99771,19,7
99772,43,4
99773,16,7
99774,80,6
99775,24,3
99776,71,1
99777,21,3
99778,46,7
99779,41,1
99780,47,6
99781,4,3
99782,53,1
99783,35,1
99784,3,3
99785,80,3
99786,44,3
99787,0,2
99788,17,3
99789,0,3
99790,24,6
99791,8,6
99792,69,7
99793,26,3
99794,55,2
99795,21,2
99796,58,3
99797,65,3
99798,29,3
99799,16,2
99800,18,2
99801,32,1
99802,12,7
99803,13,6
99804,61,3
99805,0,3
99806,70,2
99807,27,1
99808,39,2
99809,2,1
99810,13,1
99811,48,1
99812,9,7
99813,48,6
99814,10,3
99815,71,4
99816,55,3
99817,57,4
99818,11,4
99819,50,3
99820,80,3
99821,46,3
99822,28,6
99823,4,1
99824,33,6
99825,67,4
99826,16,3
99827,3,3
99828,16,6
99829,13,7
99830,18,6
99831,58,4
99832,1,3
99833,70,3
99834,44,6
99835,3,3
99836,13,4
99837,5,4
99838,48,3
99839,42,4
99840,74,2
99841,21,6
99842,47,3
99843,1,2
99844,45,4
99845,6,6
99846,2,3
99847,18,6
99848,39,3
99849,3,1
99850,4,3
99851,71,6
99852,21,4
99853,14,7
99854,69,3
99855,34,4
99856,54,4
99857,36,1
99858,58,3
99859,4,3
99860,43,3
99861,30,6
99862,1,7
99863,57,4
99864,36,3
99865,9,3
99866,61,3
99867,29,3
99868,70,3
99869,24,3
99870,80,3
99871,25,1
99872,31,3
99873,49,6
99874,60,6
99875,15,4
99876,25,3
99877,7,1
99878,8,4
99879,27,4
99880,9,4
99881,55,6
99882,13,4
99883,51,2
99884,64,3
99885,30,4
99886,63,3
99887,27,3
99888,6,4
99889,8,1
99890,68,3
99891,36,3
99892,19,3
99893,41,4
99894,32,1
99895,73,2
99896,47,2
99897,6,3
99898,33,3
99899,59,3
99900,50,4
99901,36,4
99902,12,2
99903,5,6
99904,12,3
99905,45,4
99906,80,3
99907,66,3
99908,63,1
99909,42,2
99910,30,3
99911,14,1
99912,12,1
99913,74,2
99914,70,4
99915,16,6
99916,5,1
99917,10,1
99918,33,6
99919,80,4
99920,36,3
99921,14,3
99922,63,3
99923,6,3
99924,21,6
99925,38,2
99926,54,1
99927,25,1
99928,29,1
99929,39,3
99930,63,6
99931,20,6
99932,31,1
99933,17,4
99934,26,3
99935,42,1
99936,0,3
99937,54,2
99938,37,4
99939,39,4
99940,8,4
99941,56,6
99942,35,1
99943,11,2
99944,9,4
99945,74,6
99946,0,4
99947,56,4
99948,80,3
99949,21,6
99950,80,4
99951,38,2
99952,61,3
99953,73,4
99954,71,6
99955,11,3
99956,4,1
99957,80,3
99958,3,3
99959,48,4
99960,11,4
99961,39,6
99962,26,4
99963,0,1
99964,21,1
99965,5,7
99966,46,6
99967,14,7
99968,19,3
99969,69,4
99970,16,2
99971,17,3
99972,13,3
99973,14,3
99974,26,3
99975,11,3
99976,11,3
99977,77,4
99978,3,2
99979,80,6
99980,8,2
99981,4,3
99982,17,3
99983,33,4
99984,54,2
99985,37,3
99986,31,1
99987,58,6
99988,18,3
99989,21,1
99990,80,3
99991,64,4
99992,61,4
99993,30,6
99994,48,1
99995,14,4
99996,51,4
99997,64,1
99998,10,1
99999,25,1
100000,21,4
100001,39,3
100002,9,4
100003,19,2
100004,65,2
100005,0,4
100006,9,1
100007,63,4
100008,56,6
100009,19,3
100010,80,3
100011,6,6
100012,51,3
100013,43,6
100014,19,6
100015,27,3
100016,36,6
100017,14,3
100018,22,3
100019,22,4
100020,65,3
100021,11,3
100022,13,3
100023,40,3
100024,39,3
100025,35,3
100026,22,7
100027,0,4
100028,2,4
100029,20,1
100030,64,3
100031,8,3
100032,27,6
100033,62,1
100034,0,4
100035,18,4
100036,4,6
100037,54,1
100038,11,3
100039,28,3
100040,24,7
100041,47,3
100042,16,4
100043,67,4
100044,27,1
100045,2,2
100046,51,7
100047,42,4
100048,12,3
100049,13,2
100050,15,2
100051,66,3
100052,8,4
100053,77,6
100054,10,7
100055,47,6
100056,57,1
100057,9,3
100058,8,3
100059,25,3
100060,2,3
100061,55,6
100062,48,6
100063,6,3
100064,71,2
100065,14,4
100066,9,3
100067,69,3
100068,22,3
100069,20,6
100070,28,3
100071,71,3
100072,33,1
100073,18,7
100074,65,1
100075,7,4
100076,54,6
100077,32,1
100078,75,3
100079,80,3
100080,5,4
100081,7,2
100082,18,7
100083,80,3
100084,0,1
100085,64,3
100086,1,7
100087,30,3
100088,75,1
100089,24,3
100090,24,1
100091,1,1
100092,22,7
100093,7,3
100094,66,4
100095,27,2
100096,15,7
100097,11,4
100098,61,4
100099,45,3
100100,32,4
100101,14,4
100102,41,6
100103,61,2
100104,1,3
100105,50,4
100106,10,4
100107,23,4
100108,27,3
100109,1,3
100110,26,4
100111,26,1
100112,57,2
100113,79,3
100114,79,3
100115,47,3
100116,63,2
100117,29,6
100118,78,4
100119,47,3
100120,1,3
100121,2,1
100122,65,4
100123,57,3
100124,5,6
100125,6,4
100126,4,7
100127,55,2
100128,47,3
100129,72,1
100130,10,4
100131,11,1
100132,17,4
100133,20,3
100134,14,7
100135,10,7
100136,67,3
100137,43,2
100138,1,2
100139,14,4
100140,10,4
100141,17,3
100142,72,3
100143,80,3
100144,33,2
100145,45,2
100146,6,6
100147,6,1
100148,22,2
100149,80,3
100150,51,1
100151,60,1
100152,34,4
100153,17,4
100154,66,1
100155,4,3
100156,10,4
100157,5,4
100158,61,4
100159,6,4
100160,26,3
100161,7,3
100162,64,2
100163,69,4
100164,1,1
100165,56,3
100166,1,3
100167,75,1
100168,51,2
100169,2,6
100170,14,1
100171,28,1
100172,42,3
100173,47,3
100174,17,1
100175,33,4
100176,18,6
100177,10,3
100178,40,3
100179,5,4
100180,45,4
100181,37,1
100182,5,2
100183,6,1
100184,7,4
100185,63,7
100186,32,6
100187,8,4
100188,80,3
100189,44,4
100190,32,2
100191,42,3
100192,56,1
100193,5,2
100194,60,4
100195,32,6
100196,32,4
100197,2,7
100198,0,3
100199,4,7
100200,43,7
100201,43,3
100202,22,1
100203,39,4
100204,36,2
100205,48,4
100206,62,2
100207,7,1
100208,17,4
100209,1,7
100210,60,3
100211,41,1
100212,58,3
100213,66,3
100214,57,4
100215,0,2
100216,42,1
100217,12,3
100218,4,6
100219,74,4
100220,3,6
100221,30,4
100222,65,4
100223,30,4
100224,15,1
100225,14,3
100226,11,1
100227,5,2
100228,74,3
100229,59,3
100230,59,1
100231,69,1
100232,8,6
100233,65,4
100234,30,6
100235,77,3
100236,61,3
100237,9,1
100238,58,3
100239,5,4
100240,11,4
100241,36,3
100242,32,4
100243,70,7
100244,62,3
100245,9,1
100246,22,6
100247,61,2
100248,28,6
100249,8,3
100250,57,3
100251,45,4
100252,80,3
100253,30,2
100254,28,4
100255,13,3
100256,2,1
100257,55,6
100258,25,3
100259,9,1
100260,18,3
100261,80,3
100262,18,1
100263,80,3
100264,26,4
100265,55,6
100266,40,3
100267,0,2
100268,60,6
100269,24,3
100270,36,2
100271,36,3
100272,35,6
100273,71,3
100274,60,6
100275,11,4
100276,23,4
100277,18,3
100278,75,3
100279,2,3
100280,33,3
100281,59,3
100282,60,3
100283,65,2
100284,15,4
100285,18,2
100286,45,4
100287,18,1
100288,43,6
100289,66,4
100290,1,3
100291,61,4
100292,56,7
100293,29,4
100294,40,4
100295,36,4
100296,11,4
100297,70,3
100298,47,4
100299,27,4
100300,14,4
100301,53,7
100302,30,3
100303,60,1
100304,4,3
100305,48,6
100306,0,4
100307,8,4
100308,2,4
100309,80,3
100310,9,4
100311,55,1
100312,9,7
100313,35,3
100314,9,2
100315,62,2
100316,13,2
100317,3,1
100318,41,1
100319,47,3
100320,3,7
100321,62,1
100322,3,7
100323,8,4
100324,46,2
100325,35,6
100326,21,4
100327,16,4
100328,0,7
100329,27,2
100330,3,4
100331,3,3
100332,43,3
100333,29,6
100334,25,1
100335,1,4
100336,18,4
100337,0,7
100338,45,3
100339,9,3
100340,5,2
100341,11,1
100342,17,4
100343,7,3
100344,8,3
100345,8,7
100346,79,7
100347,57,1
100348,49,4
100349,5,7
100350,12,1
100351,11,3
100352,0,1
100353,59,6
100354,80,6
100355,12,3
100356,39,4
100357,63,6
100358,62,1
100359,33,6
100360,12,3
100361,57,1
100362,70,3
100363,63,2
100364,13,1
100365,22,1
100366,77,6
100367,15,4
100368,12,1
100369,55,6
100370,7,4
100371,4,6
100372,1,1
100373,74,6
100374,6,3
100375,10,4
100376,49,4
100377,47,6
100378,44,7
100379,14,3
100380,45,3
100381,2,3
100382,45,7
100383,0,3
100384,3,3
100385,53,3
100386,37,1
100387,19,3
100388,56,3
100389,55,4
100390,67,4
100391,12,4
100392,0,4
100393,52,3
100394,16,7
100395,77,4
100396,65,1
100397,2,6
100398,11,6
100399,74,3
100400,8,2
100401,5,4
100402,51,3
100403,9,1
100404,66,6
100405,17,3
100406,80,3
100407,55,7
100408,6,4
100409,17,7
100410,58,1
100411,68,4
100412,65,1
100413,15,6
100414,80,3
100415,49,4
100416,2,3
100417,1,4
100418,31,3
100419,40,3
100420,34,4
100421,50,2
100422,66,4
100423,9,7
100424,73,4
100425,79,4
100426,1,4
100427,38,1
100428,29,3
100429,33,1
100430,13,3
100431,28,3
100432,29,1
100433,67,2
100434,32,1
100435,9,2
100436,48,1
100437,6,4
100438,22,1
100439,19,7
100440,28,1
100441,36,4
100442,68,3
100443,26,4
100444,0,2
100445,61,4
100446,60,2
100447,50,3
100448,16,3
100449,0,3
100450,13,2
100451,40,6
100452,2,4
100453,80,3
100454,52,6
100455,80,3
100456,8,4
100457,19,2
100458,3,1
100459,2,3
100460,55,3
100461,19,7
100462,2,2
100463,28,4
100464,32,7
100465,30,6
100466,18,3
100467,19,2
100468,52,4
100469,75,3
100470,17,4
100471,1,4
100472,6,3
100473,17,4
100474,67,3
100475,6,4
100476,38,6
100477,4,3
100478,8,2
100479,18,4
100480,80,2
100481,59,6
100482,80,3
100483,51,1
100484,55,3
100485,67,3
100486,74,3
100487,9,4
100488,19,4
100489,11,1
100490,80,3
100491,0,1
100492,55,4
100493,9,1
100494,29,6
100495,16,3
100496,1,3
100497,80,3
100498,2,7
100499,52,2
100500,34,4
100501,72,1
100502,10,4
100503,10,2
100504,11,4
100505,57,1
100506,11,4
100507,13,4
100508,80,3
100509,79,3
100510,37,4
100511,64,4
100512,12,3
100513,56,4
100514,37,1
100515,70,6
100516,61,2
100517,39,3
100518,14,2
100519,4,4
100520,10,1
100521,58,6
100522,10,4
100523,12,4
100524,20,1
100525,0,1
100526,33,2
100527,0,3
100528,47,3
100529,4,6
100530,52,6
100531,80,7
100532,46,4
100533,4,3
100534,77,6
100535,56,6
100536,0,7
100537,32,1
100538,0,7
100539,14,1
100540,35,2
100541,0,7
100542,1,1
100543,9,6
100544,61,4
100545,15,4
100546,31,3
100547,12,3
100548,33,3
100549,76,3
100550,6,2
100551,66,3
100552,9,3
100553,7,7
100554,65,4
100555,7,1
100556,65,3
100557,52,4
100558,60,1
100559,3,2
100560,74,3
100561,25,3
100562,14,3
100563,45,4
100564,5,3
100565,70,3
100566,17,1
100567,8,7
100568,46,1
100569,0,3
100570,69,1
100571,30,4
100572,41,3
100573,9,3
100574,53,2
100575,50,6
100576,62,2
100577,27,4
100578,59,7
100579,59,3
100580,65,2
100581,78,4
100582,54,4
100583,29,1
100584,63,3
100585,6,4
100586,80,3
100587,13,1
100588,0,3
100589,33,1
100590,24,6
100591,3,6
100592,18,1
100593,9,2
100594,59,4
100595,10,4
100596,14,4
100597,71,1
100598,7,3
100599,54,1
100600,4,3
100601,11,1
100602,36,2
100603,3,4
100604,4,4
100605,29,1
100606,8,4
100607,19,6
100608,64,1
100609,6,2
100610,41,4
100611,43,1
100612,1,3
100613,26,7
100614,18,3
100615,4,6
100616,7,4
100617,76,3
100618,11,7
100619,28,3
100620,11,4
100621,40,7
100622,43,7
100623,36,3
100624,23,1
100625,54,1
100626,1,3
100627,43,7
100628,33,6
100629,67,1
100630,18,7
100631,27,3
100632,39,3
100633,61,4
100634,38,4
100635,39,6
100636,46,4
100637,16,4
100638,42,1
100639,80,3
100640,5,3
100641,24,6
100642,65,4
100643,7,7
100644,31,3
100645,2,4
100646,80,3
100647,33,3
100648,66,3
100649,43,3
100650,61,3
100651,5,1
100652,0,4
100653,25,4
100654,74,3
100655,10,7
100656,16,6
100657,57,4
100658,17,3
100659,7,2
100660,8,3
100661,14,6
100662,68,3
100663,71,3
100664,1,4
100665,2,3
100666,11,4
100667,20,4
100668,5,4
100669,13,3
100670,41,6
100671,16,3
100672,25,1
100673,35,4
100674,80,3
100675,21,4
100676,1,3
100677,56,3
100678,9,4
100679,15,3
100680,18,4
100681,56,2
100682,6,2
100683,2,3
100684,35,4
100685,60,4
100686,16,7
100687,19,1
100688,9,1
100689,21,4
100690,0,3
100691,8,2
100692,62,3
100693,49,4
100694,3,6
100695,15,1
100696,70,3
100697,32,3
100698,48,6
100699,52,4
100700,10,4
100701,33,4
100702,10,6
100703,0,1
100704,9,7
100705,56,3
100706,66,3
100707,34,3
100708,10,3
100709,38,3
100710,33,2
100711,69,3
100712,1,3
100713,38,3
100714,37,3
100715,51,3
100716,79,1
100717,49,3
100718,26,6
100719,2,4
100720,59,3
100721,73,2
100722,15,7
100723,80,6
100724,9,4
100725,67,6
100726,69,1
100727,26,3
100728,68,3
100729,3,4
100730,44,3
100731,6,2
100732,35,6
100733,44,6
100734,1,3
100735,76,2
100736,7,1
100737,4,4
100738,39,2
100739,79,3
100740,20,3
100741,66,3
100742,34,4
100743,52,1
100744,0,1
100745,64,1
100746,0,6
100747,55,7
100748,62,4
100749,21,6
100750,58,3
100751,5,3
100752,42,6
100753,3,4
100754,54,4
100755,11,4
100756,60,4
100757,0,4
100758,4,1
100759,35,3
100760,63,3
100761,80,3
100762,80,2
100763,11,3
100764,47,6
100765,48,6
100766,9,4
100767,7,2
100768,42,6
100769,9,7
100770,10,4
100771,68,3
100772,45,7
100773,2,3
100774,61,6
100775,21,3
100776,7,4
100777,16,3
100778,18,4
100779,6,4
100780,54,3
100781,21,1
100782,39,3
100783,15,6
100784,11,6
100785,3,6
100786,5,3
100787,72,3
100788,35,3
100789,37,4
100790,60,4
100791,4,3
100792,68,4
100793,12,4
100794,17,4
100795,78,3
100796,19,7
100797,73,3
100798,7,1
100799,11,3
100800,76,3
100801,34,3
100802,51,4
100803,1,1
100804,12,6
100805,80,3
100806,3,3
100807,2,4
100808,16,4
100809,4,4
100810,2,3
100811,1,6
100812,8,1
100813,16,1
100814,19,3
100815,53,4
100816,43,3
100817,60,7
100818,27,6
100819,30,4
100820,1,7
100821,68,2
100822,0,3
100823,3,7
100824,3,1
100825,37,4
100826,5,1
100827,45,3
100828,1,3
100829,43,4
100830,4,3
100831,74,4
100832,36,3
100833,0,1
100834,80,1
100835,2,1
100836,63,2
100837,68,3
100838,37,3
100839,2,3
100840,76,3
100841,41,6
100842,7,7
100843,33,7
100844,59,4
100845,1,7
100846,29,3
100847,57,4
100848,70,3
100849,26,6
100850,5,4
100851,71,3
100852,0,4
100853,80,1
100854,6,1
100855,30,3
100856,75,7
100857,13,1
100858,2,6
100859,17,1
100860,36,4
100861,36,3
100862,62,2
100863,0,1
100864,0,2
100865,52,3
100866,46,3
100867,2,4
100868,5,2
100869,4,2
100870,0,1
100871,10,3
100872,71,4
100873,15,3
100874,55,6
100875,80,6
100876,77,6
100877,25,4
100878,0,3
100879,71,7
100880,46,3
100881,26,4
100882,18,1
100883,2,4
100884,18,1
100885,13,4
100886,72,3
100887,64,4
100888,8,1
100889,18,3
100890,68,4
100891,6,1
100892,23,1
100893,8,3
100894,17,6
100895,58,6
100896,28,3
100897,2,3
100898,42,3
100899,7,4
100900,2,4
100901,16,3
100902,52,6
100903,9,7
100904,17,1
100905,80,3
100906,1,6
100907,41,3
100908,12,3
100909,80,4
100910,27,3
100911,26,3
100912,10,6
100913,23,4
100914,80,3
100915,67,3
100916,0,1
100917,19,1
100918,80,3
100919,80,3
100920,61,3
100921,3,1
100922,5,1
100923,22,2
100924,40,3
100925,45,4
100926,51,6
100927,9,4
100928,25,3
100929,40,4
100930,59,2
100931,11,2
100932,11,4
100933,65,6
100934,37,3
100935,20,4
100936,57,6
100937,55,2
100938,37,2
100939,15,6
100940,18,3
100941,80,4
100942,20,3
100943,42,1
100944,13,6
100945,10,3
100946,16,7
100947,37,3
100948,68,4
100949,51,4
100950,61,4
100951,62,3
100952,21,3
100953,0,1
100954,47,6
100955,64,4
100956,10,3
100957,3,6
100958,4,7
100959,10,3
100960,11,1
100961,20,3
100962,4,4
100963,80,4
100964,16,4
100965,25,4
100966,37,3
100967,38,3
100968,65,1
100969,61,3
100970,16,2
100971,22,4
100972,57,7
100973,28,7
100974,15,3
100975,34,1
100976,10,4
100977,1,4
100978,18,1
100979,12,4
100980,30,6
100981,27,2
100982,10,1
100983,42,6
100984,1,1
100985,23,3
100986,50,2
100987,60,6
100988,80,3
100989,68,4
100990,3,4
100991,9,1
100992,27,2
100993,7,4
100994,28,1
100995,1,3
100996,52,3
100997,60,2
100998,39,1
100999,29,3
101000,12,4
101001,67,4
101002,37,2
101003,56,1
101004,29,3
101005,29,7
101006,76,3
101007,43,3
101008,1,1
101009,21,1
101010,71,3
101011,23,3
101012,3,6
101013,44,4
101014,42,3
101015,80,3
101016,8,3
101017,65,3
101018,77,3
101019,49,3
101020,15,7
101021,61,4
101022,75,4
101023,52,7
101024,53,3
101025,23,6
101026,61,2
101027,55,3
101028,59,2
101029,14,1
101030,30,6
101031,27,6
101032,14,3
101033,63,4
101034,46,3
101035,15,3
101036,80,4
101037,41,3
101038,27,1
101039,14,4
101040,61,4
101041,4,1
101042,13,6
101043,72,6
101044,3,1
101045,17,7
101046,68,7
101047,18,1
101048,15,6
101049,57,3
101050,10,6
101051,57,6
101052,49,4
101053,0,4
101054,17,2
101055,15,4
101056,61,4
101057,12,4
101058,9,3
101059,12,2
101060,71,3
101061,29,6
101062,4,6
101063,80,4
101064,28,7
101065,44,1
101066,5,4
101067,16,4
101068,55,3
101069,32,4
101070,34,1
101071,2,3
101072,2,1
101073,62,1
101074,6,2
101075,67,1
101076,22,7
101077,36,3
101078,62,4
101079,51,6
101080,14,3
101081,13,3
101082,3,3
101083,17,6
101084,46,3
101085,31,7
101086,32,7
101087,51,3
101088,80,3
101089,19,1
101090,17,1
101091,58,4
101092,13,4
101093,63,4
101094,14,1
101095,56,6
101096,56,2
101097,39,2
101098,3,3
101099,23,3
101100,10,4
101101,22,3
101102,80,3
101103,53,4
101104,0,4
101105,9,4
101106,49,4
101107,44,1
101108,59,7
101109,60,4
101110,1,7
101111,22,4
101112,45,6
101113,19,3
101114,11,3
101115,36,4
101116,1,3
101117,12,2
101118,26,1
101119,48,1
101120,80,3
101121,0,4
101122,30,4
101123,59,3
101124,76,3
101125,33,3
101126,37,3
101127,25,7
101128,6,1
101129,2,3
101130,19,2
101131,15,3
101132,31,6
101133,2,7
101134,30,3
101135,0,1
101136,76,3
101137,5,7
101138,33,3
101139,33,3
101140,10,4
101141,54,1
101142,11,4
101143,80,3
101144,8,4
101145,2,1
101146,2,1
101147,58,6
101148,80,4
101149,59,3
101150,8,3
101151,29,4
101152,19,1
101153,42,4
101154,0,1
101155,52,4
101156,11,6
101157,7,6
101158,7,7
101159,17,7
101160,49,1
101161,18,4
101162,62,4
101163,60,4
101164,26,6
101165,1,2
101166,28,3
101167,0,3
101168,18,3
101169,58,4
101170,2,6
101171,47,3
101172,31,3
101173,66,3
101174,35,4
101175,55,3
101176,80,4
101177,64,1
101178,0,7
101179,62,1
101180,80,3
101181,50,2
101182,58,4
101183,80,3
101184,9,4
101185,57,6
101186,35,2
101187,33,1
101188,39,2
101189,9,3
101190,21,2
101191,35,3
101192,7,2
101193,63,2
101194,48,3
101195,71,3
101196,71,4
101197,14,4
101198,2,4
101199,61,3
101200,73,3
101201,55,6
101202,9,1
101203,14,3
101204,80,3
101205,14,4
101206,34,1
101207,70,3
101208,14,2
101209,62,1
101210,0,3
101211,61,4
101212,62,6
101213,60,3
101214,23,6
101215,2,1
101216,55,4
101217,80,2
101218,74,3
101219,8,3
101220,35,6
101221,54,4
101222,48,7
101223,1,1
101224,13,3
101225,2,2
101226,44,6
101227,60,4
101228,30,3
101229,38,1
101230,50,4
101231,14,3
101232,65,3
101233,17,1
101234,9,7
101235,1,3
101236,26,4
101237,9,1
101238,36,2
101239,80,3
101240,16,1
101241,27,6
101242,57,3
101243,63,3
101244,15,4
101245,8,2
101246,54,6
101247,38,6
101248,52,4
101249,63,2
101250,38,3
101251,18,6
101252,33,7
101253,57,4
101254,29,4
101255,62,4
101256,34,4
101257,6,3
101258,45,3
101259,12,6
101260,80,3
101261,5,7
101262,25,1
101263,16,3
101264,31,6
101265,47,4
101266,67,4
101267,7,4
101268,2,3
101269,9,3
101270,11,3
101271,6,3
101272,11,1
101273,67,2
101274,65,4
101275,80,4
101276,8,3
101277,75,7
101278,44,6
101279,5,4
101280,45,3
101281,34,1
101282,60,3
101283,56,4
101284,65,4
101285,30,3
101286,52,4
101287,10,6
101288,62,4
101289,26,1
101290,4,1
101291,61,7
101292,14,4
101293,22,4
101294,39,4
101295,16,6
101296,2,4
101297,10,4
101298,60,7
101299,11,1
101300,35,2
101301,0,4
101302,17,7
101303,3,1
101304,10,7
101305,2,2
101306,14,3
101307,47,4
101308,25,3
101309,1,1
101310,17,3
101311,30,6
101312,80,3
101313,42,4
101314,12,1
101315,15,3
101316,22,6
101317,12,4
101318,18,3
101319,34,1
101320,80,3
101321,0,3
101322,57,6
101323,74,4
101324,35,4
101325,8,4
101326,16,6
101327,52,3
101328,67,7
101329,16,3
101330,22,3
101331,80,3
101332,15,4
101333,71,6
101334,13,3
101335,80,4
101336,72,3
101337,13,3
101338,2,4
101339,63,1
101340,80,3
101341,7,4
101342,41,3
101343,80,3
101344,16,7
101345,29,4
101346,8,3
101347,0,4
101348,80,3
101349,69,4
101350,46,3
101351,79,6
101352,16,3
101353,0,3
101354,10,2
101355,46,4
101356,54,3
101357,72,4
101358,24,6
101359,52,1
101360,46,3
101361,6,3
101362,74,3
101363,69,2
101364,11,6
101365,30,6
101366,52,6
101367,0,3
101368,3,4
101369,53,4
101370,31,2
101371,6,7
101372,29,6
101373,9,6
101374,2,3
101375,53,6
101376,12,7
101377,7,3
101378,34,6
101379,55,4
101380,9,4
101381,15,4
101382,64,3
101383,0,4
101384,22,4
101385,28,4
101386,49,2
101387,73,6
101388,14,3
101389,42,6
101390,40,3
101391,74,3
101392,14,3
101393,80,6
101394,39,6
101395,14,3
101396,80,3
101397,25,4
101398,75,3
101399,41,3
101400,53,6
101401,52,6
101402,75,6
101403,11,1
101404,31,4
101405,56,4
101406,1,6
101407,65,3
101408,4,1
101409,9,3
101410,3,3
101411,59,4
101412,39,6
101413,12,4
101414,56,4
101415,38,3
101416,44,3
101417,9,6
101418,9,3
101419,1,7
101420,16,4
101421,58,7
101422,12,3
101423,61,4
101424,6,1
101425,7,4
101426,41,4
101427,24,3
101428,1,1
101429,17,7
101430,42,6
101431,38,3
101432,74,3
101433,3,7
101434,70,6
101435,5,1
101436,75,3
101437,19,1
101438,48,2
101439,38,4
101440,10,2
101441,10,7
101442,67,3
101443,59,4
101444,63,1
101445,1,1
101446,30,7
101447,13,3
101448,49,7
101449,59,4
101450,39,1
101451,15,1
101452,2,7
101453,1,4
101454,55,1
101455,66,2
101456,8,3
101457,0,6
101458,67,2
101459,16,3
101460,5,4
101461,59,1
101462,23,3
101463,62,3
101464,50,3
101465,3,1
101466,77,3
101467,39,3
101468,65,1
101469,38,3
101470,57,3
101471,8,6
101472,51,6
101473,11,1
101474,11,3
101475,50,1
101476,2,4
101477,9,3
101478,60,2
101479,73,3
101480,64,6
101481,29,3
101482,16,6
101483,70,6
101484,49,3
101485,16,1
101486,60,6
101487,73,2
101488,64,2
101489,51,6
101490,78,3
101491,12,6
101492,6,4
101493,34,1
101494,11,3
101495,0,4
101496,11,1
101497,14,3
101498,71,2
101499,9,3
101500,67,3
101501,30,6
101502,68,3
101503,10,4
101504,18,4
101505,62,7
101506,16,4
101507,3,1
101508,61,2
101509,12,3
101510,64,2
101511,10,4
101512,6,3
101513,35,3
101514,3,6
101515,51,2
101516,30,3
101517,34,2
101518,80,3
101519,8,1
101520,52,1
101521,42,2
101522,76,3
101523,65,4
101524,10,7
101525,40,6
101526,11,4
101527,61,1
101528,42,6
101529,8,2
101530,51,2
101531,80,4
101532,0,1
101533,9,3
101534,8,3
101535,80,3
101536,10,3
101537,33,3
101538,9,4
101539,8,6
101540,24,4
101541,63,3
101542,48,6
101543,3,7
101544,44,3
101545,22,3
101546,61,4
101547,42,3
101548,75,3
101549,43,6
101550,53,4
101551,35,3
101552,35,4
101553,1,4
101554,0,4
101555,17,7
101556,37,6
101557,12,2
101558,54,2
101559,27,1
101560,25,4
101561,15,3
101562,63,1
101563,21,4
101564,23,6
101565,46,4
101566,20,3
101567,8,1
101568,14,1
101569,2,3
101570,30,4
101571,71,4
101572,60,1
101573,2,3
101574,22,4
101575,60,6
101576,4,1
101577,52,6
101578,55,6
101579,70,1
101580,61,4
101581,62,4
101582,14,4
101583,16,1
101584,55,6
101585,18,7
101586,1,3
101587,76,4
101588,23,2
101589,63,4
101590,24,1
101591,8,2
101592,2,4
101593,49,6
101594,43,3
101595,19,2
101596,44,4
101597,77,3
101598,6,3
101599,22,3
101600,5,6
101601,62,3
101602,0,3
101603,6,6
101604,22,4
101605,66,3
101606,58,2
101607,11,7
101608,62,4
101609,22,6
101610,2,6
101611,1,4
101612,75,4
101613,53,4
101614,11,4
101615,16,4
101616,56,7
101617,7,7
101618,8,3
101619,13,4
101620,29,6
101621,80,3
101622,6,3
101623,62,6
101624,0,3
101625,21,4
101626,55,3
101627,76,4
101628,17,4
101629,11,1
101630,12,3
101631,73,3
101632,6,1
101633,8,1
101634,80,6
101635,63,3
101636,68,1
101637,0,2
101638,58,3
101639,14,4
101640,55,7
101641,1,3
101642,53,4
101643,2,4
101644,8,7
101645,68,3
101646,13,4
101647,58,1
101648,16,6
101649,40,3
101650,75,1
101651,3,3
101652,20,3
101653,70,4
101654,72,3
101655,20,4
101656,60,2
101657,28,3
101658,30,3
101659,36,2
101660,65,4
101661,61,2
101662,58,3
101663,4,3
101664,47,3
101665,9,6
101666,64,4
101667,64,2
101668,38,6
101669,28,3
101670,36,6
101671,55,4
101672,3,3
101673,13,3
101674,16,7
